Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
1927.0,0.0737,81.1928,0.0839,2000.0000,303.91,2.95
1928.0,0.0737,81.2154,0.0839,2000.0000,303.91,2.95
1929.0,0.0737,81.2379,0.0839,2000.0000,303.91,2.95
1930.0,0.0737,81.2604,0.0840,2000.0000,303.90,2.95
1931.0,0.0738,81.2830,0.0840,2000.0000,303.90,2.95
1932.0,0.0738,81.3055,0.0841,2000.0000,303.90,2.95
1933.0,0.0738,81.3281,0.0841,2000.0000,303.89,2.95
1934.0,0.0738,81.3507,0.0842,2000.0000,303.89,2.95
1935.0,0.0738,81.3733,0.0842,2000.0000,303.88,2.95
1936.0,0.0739,81.3958,0.0843,2000.0000,303.88,2.95
1937.0,0.0739,81.4184,0.0843,2000.0000,303.88,2.95
1938.0,0.0739,81.4410,0.0843,2000.0000,303.87,2.95
1939.0,0.0739,81.4636,0.0844,2000.0000,303.87,2.95
1940.0,0.0739,81.4862,0.0844,2000.0000,303.87,2.95
1941.0,0.0740,81.5089,0.0845,2000.0000,303.86,2.95
1942.0,0.0740,81.5315,0.0845,2000.0000,303.86,2.95
1943.0,0.0740,81.5541,0.0846,2000.0000,303.85,2.95
1944.0,0.0740,81.5767,0.0846,2000.0000,303.85,2.95
1945.0,0.0740,81.5994,0.0847,2000.0000,303.85,2.95
1946.0,0.0741,81.6220,0.0847,2000.0000,303.84,2.95
1947.0,0.0741,81.6447,0.0848,2000.0000,303.84,2.95
1948.0,0.0741,81.6673,0.0848,2000.0000,303.84,2.95
1949.0,0.0741,81.6900,0.0848,2000.0000,303.83,2.95
1950.0,0.0741,81.7127,0.0849,2000.0000,303.83,2.95
1951.0,0.0742,81.7354,0.0849,2000.0000,303.83,2.95
1952.0,0.0742,81.7580,0.0850,2000.0000,303.82,2.95
1953.0,0.0742,81.7807,0.0850,2000.0000,303.82,2.95
1954.0,0.0742,81.8034,0.0851,2000.0000,303.81,2.95
1955.0,0.0743,81.8261,0.0851,2000.0000,303.81,2.95
1956.0,0.0743,81.8488,0.0852,2000.0000,303.81,2.95
1957.0,0.0743,81.8716,0.0852,2000.0000,303.80,2.95
1958.0,0.0743,81.8943,0.0853,2000.0000,303.80,2.95
1959.0,0.0743,81.9170,0.0853,2000.0000,303.79,2.95
1960.0,0.0744,81.9397,0.0853,2000.0000,303.79,2.95
1961.0,0.0744,81.9625,0.0854,2000.0000,303.79,2.95
1962.0,0.0744,81.9852,0.0854,2000.0000,303.78,2.95
1963.0,0.0744,82.0080,0.0855,2000.0000,303.78,2.95
1964.0,0.0744,82.0307,0.0855,2000.0000,303.78,2.95
1965.0,0.0745,82.0535,0.0856,2000.0000,303.77,2.95
1966.0,0.0745,82.0763,0.0856,2000.0000,303.77,2.95
1967.0,0.0745,82.0991,0.0857,2000.0000,303.76,2.95
1968.0,0.0745,82.1218,0.0857,2000.0000,303.76,2.95
1969.0,0.0745,82.1446,0.0858,2000.0000,303.76,2.95
1970.0,0.0746,82.1674,0.0858,2000.0000,303.75,2.95
1971.0,0.0746,82.1902,0.0859,2000.0000,303.75,2.95
1972.0,0.0746,82.2130,0.0859,2000.0000,303.75,2.95
1973.0,0.0746,82.2359,0.0859,2000.0000,303.74,2.94
1974.0,0.0746,82.2587,0.0860,2000.0000,303.74,2.94
1975.0,0.0747,82.2815,0.0860,2000.0000,303.73,2.94
1976.0,0.0747,82.3044,0.0861,2000.0000,303.73,2.94
1977.0,0.0747,82.3272,0.0861,2000.0000,303.73,2.94
1978.0,0.0747,82.3500,0.0862,2000.0000,303.72,2.94
1979.0,0.0747,82.3729,0.0862,2000.0000,303.72,2.94
1980.0,0.0748,82.3958,0.0863,2000.0000,303.71,2.94
1981.0,0.0748,82.4186,0.0863,2000.0000,303.71,2.94
1982.0,0.0748,82.4415,0.0864,2000.0000,303.71,2.94
1983.0,0.0748,82.4644,0.0864,2000.0000,303.70,2.94
1984.0,0.0749,82.4873,0.0864,2000.0000,303.70,2.94
1985.0,0.0749,82.5102,0.0865,2000.0000,303.69,2.94
1986.0,0.0749,82.5331,0.0865,2000.0000,303.69,2.94
1987.0,0.0749,82.5560,0.0866,2000.0000,303.69,2.94
1988.0,0.0749,82.5789,0.0866,2000.0000,303.68,2.94
1989.0,0.0750,82.6018,0.0867,2000.0000,303.68,2.94
1990.0,0.0750,82.6247,0.0867,2000.0000,303.68,2.94
1991.0,0.0750,82.6476,0.0868,2000.0000,303.67,2.94
1992.0,0.0750,82.6706,0.0868,2000.0000,303.67,2.94
1993.0,0.0750,82.6935,0.0869,2000.0000,303.66,2.94
1994.0,0.0751,82.7165,0.0869,2000.0000,303.66,2.94
1995.0,0.0751,82.7394,0.0870,2000.0000,303.66,2.94
1996.0,0.0751,82.7624,0.0870,2000.0000,303.65,2.94
1997.0,0.0751,82.7854,0.0870,2000.0000,303.65,2.94
1998.0,0.0751,82.8083,0.0871,2000.0000,303.64,2.94
1999.0,0.0752,82.8313,0.0871,2000.0000,303.64,2.94
2000.0,0.0752,82.8543,0.0872,2000.0000,303.64,2.94
2001.0,0.0752,82.8773,0.0872,2000.0000,303.63,2.94
2002.0,0.0752,82.9003,0.0873,2000.0000,303.63,2.94
2003.0,0.0752,82.9233,0.0873,2000.0000,303.62,2.94
2004.0,0.0753,82.9463,0.0874,2000.0000,303.62,2.94
2005.0,0.0753,82.9694,0.0874,2000.0000,303.62,2.94
2006.0,0.0753,82.9924,0.0875,2000.0000,303.61,2.94
2007.0,0.0753,83.0154,0.0875,2000.0000,303.61,2.94
2008.0,0.0754,83.0384,0.0876,2000.0000,303.60,2.94
2009.0,0.0754,83.0615,0.0876,2000.0000,303.60,2.94
2010.0,0.0754,83.0845,0.0876,2000.0000,303.60,2.94
2011.0,0.0754,83.1076,0.0877,2000.0000,303.59,2.94
2012.0,0.0754,83.1307,0.0877,2000.0000,303.59,2.94
2013.0,0.0755,83.1537,0.0878,2000.0000,303.58,2.94
2014.0,0.0755,83.1768,0.0878,2000.0000,303.58,2.94
2015.0,0.0755,83.1999,0.0879,2000.0000,303.57,2.94
2016.0,0.0755,83.2230,0.0879,2000.0000,303.57,2.94
2017.0,0.0755,83.2461,0.0880,2000.0000,303.57,2.94
2018.0,0.0756,83.2692,0.0880,2000.0000,303.56,2.94
2019.0,0.0756,83.2923,0.0881,2000.0000,303.56,2.94
2020.0,0.0756,83.3154,0.0881,2000.0000,303.55,2.94
2021.0,0.0756,83.3385,0.0882,2000.0000,303.55,2.94
2022.0,0.0756,83.3617,0.0882,2000.0000,303.55,2.94
2023.0,0.0757,83.3848,0.0882,2000.0000,303.54,2.94
2024.0,0.0757,83.4080,0.0883,2000.0000,303.54,2.94
2025.0,0.0757,83.4311,0.0883,2000.0000,303.53,2.94
2026.0,0.0757,83.4543,0.0884,2000.0000,303.53,2.94
2027.0,0.0757,83.4774,0.0884,2000.0000,303.53,2.94
2028.0,0.0758,83.5006,0.0885,2000.0000,303.52,2.94
2029.0,0.0758,83.5238,0.0885,2000.0000,303.52,2.94
2030.0,0.0758,83.5469,0.0886,2000.0000,303.51,2.94
2031.0,0.0758,83.5701,0.0886,2000.0000,303.51,2.94
2032.0,0.0759,83.5933,0.0887,2000.0000,303.51,2.94
2033.0,0.0759,83.6165,0.0887,2000.0000,303.50,2.94
2034.0,0.0759,83.6397,0.0888,2000.0000,303.50,2.94
2035.0,0.0759,83.6629,0.0888,2000.0000,303.49,2.94
2036.0,0.0759,83.6862,0.0889,2000.0000,303.49,2.94
2037.0,0.0760,83.7094,0.0889,2000.0000,303.48,2.94
2038.0,0.0760,83.7326,0.0889,2000.0000,303.48,2.94
2039.0,0.0760,83.7559,0.0890,2000.0000,303.48,2.94
2040.0,0.0760,83.7791,0.0890,2000.0000,303.47,2.94
2041.0,0.0760,83.8023,0.0891,2000.0000,303.47,2.94
2042.0,0.0761,83.8256,0.0891,2000.0000,303.46,2.94
2043.0,0.0761,83.8489,0.0892,2000.0000,303.46,2.94
2044.0,0.0761,83.8721,0.0892,2000.0000,303.45,2.94
2045.0,0.0761,83.8954,0.0893,2000.0000,303.45,2.94
2046.0,0.0762,83.9187,0.0893,2000.0000,303.45,2.94
2047.0,0.0762,83.9420,0.0894,2000.0000,303.44,2.94
2048.0,0.0762,83.9653,0.0894,2000.0000,303.44,2.94
2049.0,0.0762,83.9886,0.0895,2000.0000,303.43,2.94
2050.0,0.0762,84.0119,0.0895,2000.0000,303.43,2.94
2051.0,0.0763,84.0352,0.0896,2000.0000,303.43,2.94
2052.0,0.0763,84.0585,0.0896,2000.0000,303.42,2.94
2053.0,0.0763,84.0819,0.0896,2000.0000,303.42,2.94
2054.0,0.0763,84.1052,0.0897,2000.0000,303.41,2.94
2055.0,0.0763,84.1285,0.0897,2000.0000,303.41,2.94
2056.0,0.0764,84.1519,0.0898,2000.0000,303.40,2.93
2057.0,0.0764,84.1752,0.0898,2000.0000,303.40,2.93
2058.0,0.0764,84.1986,0.0899,2000.0000,303.40,2.93
2059.0,0.0764,84.2220,0.0899,2000.0000,303.39,2.93
2060.0,0.0764,84.2454,0.0900,2000.0000,303.39,2.93
2061.0,0.0765,84.2687,0.0900,2000.0000,303.38,2.93
2062.0,0.0765,84.2921,0.0901,2000.0000,303.38,2.93
2063.0,0.0765,84.3155,0.0901,2000.0000,303.37,2.93
2064.0,0.0765,84.3389,0.0902,2000.0000,303.37,2.93
2065.0,0.0766,84.3623,0.0902,2000.0000,303.37,2.93
2066.0,0.0766,84.3857,0.0903,2000.0000,303.36,2.93
2067.0,0.0766,84.4092,0.0903,2000.0000,303.36,2.93
2068.0,0.0766,84.4326,0.0904,2000.0000,303.35,2.93
2069.0,0.0766,84.4560,0.0904,2000.0000,303.35,2.93
2070.0,0.0767,84.4795,0.0904,2000.0000,303.34,2.93
2071.0,0.0767,84.5029,0.0905,2000.0000,303.34,2.93
2072.0,0.0767,84.5263,0.0905,2000.0000,303.34,2.93
2073.0,0.0767,84.5498,0.0906,2000.0000,303.33,2.93
2074.0,0.0767,84.5733,0.0906,2000.0000,303.33,2.93
2075.0,0.0768,84.5967,0.0907,2000.0000,303.32,2.93
2076.0,0.0768,84.6202,0.0907,2000.0000,303.32,2.93
2077.0,0.0768,84.6437,0.0908,2000.0000,303.31,2.93
2078.0,0.0768,84.6672,0.0908,2000.0000,303.31,2.93
2079.0,0.0769,84.6907,0.0909,2000.0000,303.30,2.93
2080.0,0.0769,84.7142,0.0909,2000.0000,303.30,2.93
2081.0,0.0769,84.7377,0.0910,2000.0000,303.30,2.93
2082.0,0.0769,84.7612,0.0910,2000.0000,303.29,2.93
2083.0,0.0769,84.7848,0.0911,2000.0000,303.29,2.93
2084.0,0.0770,84.8083,0.0911,2000.0000,303.28,2.93
2085.0,0.0770,84.8318,0.0912,2000.0000,303.28,2.93
2086.0,0.0770,84.8554,0.0912,2000.0000,303.27,2.93
2087.0,0.0770,84.8789,0.0912,2000.0000,303.27,2.93
2088.0,0.0770,84.9025,0.0913,2000.0000,303.27,2.93
2089.0,0.0771,84.9260,0.0913,2000.0000,303.26,2.93
2090.0,0.0771,84.9496,0.0914,2000.0000,303.26,2.93
2091.0,0.0771,84.9732,0.0914,2000.0000,303.25,2.93
2092.0,0.0771,84.9968,0.0915,2000.0000,303.25,2.93
2093.0,0.0772,85.0204,0.0915,2000.0000,303.24,2.93
2094.0,0.0772,85.0439,0.0916,2000.0000,303.24,2.93
2095.0,0.0772,85.0676,0.0916,2000.0000,303.23,2.93
2096.0,0.0772,85.0912,0.0917,2000.0000,303.23,2.93
2097.0,0.0772,85.1148,0.0917,2000.0000,303.23,2.93
2098.0,0.0773,85.1384,0.0918,2000.0000,303.22,2.93
2099.0,0.0773,85.1620,0.0918,2000.0000,303.22,2.93
2100.0,0.0773,85.1857,0.0919,2000.0000,303.21,2.93
2101.0,0.0773,85.2093,0.0919,2000.0000,303.21,2.93
2102.0,0.0773,85.2330,0.0920,2000.0000,303.20,2.93
2103.0,0.0774,85.2566,0.0920,2000.0000,303.20,2.93
2104.0,0.0774,85.2803,0.0921,2000.0000,303.19,2.93
2105.0,0.0774,85.3039,0.0921,2000.0000,303.19,2.93
2106.0,0.0774,85.3276,0.0921,2000.0000,303.19,2.93
2107.0,0.0775,85.3513,0.0922,2000.0000,303.18,2.93
2108.0,0.0775,85.3750,0.0922,2000.0000,303.18,2.93
2109.0,0.0775,85.3987,0.0923,2000.0000,303.17,2.93
2110.0,0.0775,85.4224,0.0923,2000.0000,303.17,2.93
2111.0,0.0775,85.4461,0.0924,2000.0000,303.16,2.93
2112.0,0.0776,85.4698,0.0924,2000.0000,303.16,2.93
2113.0,0.0776,85.4935,0.0925,2000.0000,303.15,2.93
2114.0,0.0776,85.5172,0.0925,2000.0000,303.15,2.93
2115.0,0.0776,85.5410,0.0926,2000.0000,303.14,2.93
2116.0,0.0776,85.5647,0.0926,2000.0000,303.14,2.93
2117.0,0.0777,85.5885,0.0927,2000.0000,303.14,2.93
2118.0,0.0777,85.6122,0.0927,2000.0000,303.13,2.93
2119.0,0.0777,85.6360,0.0928,2000.0000,303.13,2.93
2120.0,0.0777,85.6597,0.0928,2000.0000,303.12,2.93
2121.0,0.0778,85.6835,0.0929,2000.0000,303.12,2.93
2122.0,0.0778,85.7073,0.0929,2000.0000,303.11,2.93
2123.0,0.0778,85.7311,0.0930,2000.0000,303.11,2.93
2124.0,0.0778,85.7549,0.0930,2000.0000,303.10,2.93
2125.0,0.0778,85.7787,0.0931,2000.0000,303.10,2.93
2126.0,0.0779,85.8025,0.0931,2000.0000,303.09,2.93
2127.0,0.0779,85.8263,0.0931,2000.0000,303.09,2.93
2128.0,0.0779,85.8501,0.0932,2000.0000,303.09,2.93
2129.0,0.0779,85.8739,0.0932,2000.0000,303.08,2.93
2130.0,0.0779,85.8978,0.0933,2000.0000,303.08,2.93
2131.0,0.0780,85.9216,0.0933,2000.0000,303.07,2.93
2132.0,0.0780,85.9455,0.0934,2000.0000,303.07,2.93
2133.0,0.0780,85.9693,0.0934,2000.0000,303.06,2.93
2134.0,0.0780,85.9932,0.0935,2000.0000,303.06,2.93
2135.0,0.0781,86.0170,0.0935,2000.0000,303.05,2.93
2136.0,0.0781,86.0409,0.0936,2000.0000,303.05,2.93
2137.0,0.0781,86.0648,0.0936,2000.0000,303.04,2.93
2138.0,0.0781,86.0887,0.0937,2000.0000,303.04,2.93
2139.0,0.0781,86.1126,0.0937,2000.0000,303.04,2.92
2140.0,0.0782,86.1365,0.0938,2000.0000,303.03,2.92
2141.0,0.0782,86.1604,0.0938,2000.0000,303.03,2.92
2142.0,0.0782,86.1843,0.0939,2000.0000,303.02,2.92
2143.0,0.0782,86.2082,0.0939,2000.0000,303.02,2.92
2144.0,0.0783,86.2321,0.0940,2000.0000,303.01,2.92
2145.0,0.0783,86.2561,0.0940,2000.0000,303.01,2.92
2146.0,0.0783,86.2800,0.0941,2000.0000,303.00,2.92
2147.0,0.0783,86.3039,0.0941,2000.0000,303.00,2.92
2148.0,0.0783,86.3279,0.0942,2000.0000,302.99,2.92
2149.0,0.0784,86.3519,0.0942,2000.0000,302.99,2.92
2150.0,0.0784,86.3758,0.0943,2000.0000,302.98,2.92
2151.0,0.0784,86.3998,0.0943,2000.0000,302.98,2.92
2152.0,0.0784,86.4238,0.0944,2000.0000,302.97,2.92
2153.0,0.0784,86.4478,0.0944,2000.0000,302.97,2.92
2154.0,0.0785,86.4717,0.0944,2000.0000,302.97,2.92
2155.0,0.0785,86.4957,0.0945,2000.0000,302.96,2.92
2156.0,0.0785,86.5198,0.0945,2000.0000,302.96,2.92
2157.0,0.0785,86.5438,0.0946,2000.0000,302.95,2.92
2158.0,0.0786,86.5678,0.0946,2000.0000,302.95,2.92
2159.0,0.0786,86.5918,0.0947,2000.0000,302.94,2.92
2160.0,0.0786,86.6158,0.0947,2000.0000,302.94,2.92
2161.0,0.0786,86.6399,0.0948,2000.0000,302.93,2.92
2162.0,0.0786,86.6639,0.0948,2000.0000,302.93,2.92
2163.0,0.0787,86.6880,0.0949,2000.0000,302.92,2.92
2164.0,0.0787,86.7120,0.0949,2000.0000,302.92,2.92
2165.0,0.0787,86.7361,0.0950,2000.0000,302.91,2.92
2166.0,0.0787,86.7602,0.0950,2000.0000,302.91,2.92
2167.0,0.0788,86.7843,0.0951,2000.0000,302.90,2.92
2168.0,0.0788,86.8083,0.0951,2000.0000,302.90,2.92
2169.0,0.0788,86.8324,0.0952,2000.0000,302.89,2.92
2170.0,0.0788,86.8565,0.0952,2000.0000,302.89,2.92
2171.0,0.0788,86.8806,0.0953,2000.0000,302.89,2.92
2172.0,0.0789,86.9047,0.0953,2000.0000,302.88,2.92
2173.0,0.0789,86.9289,0.0954,2000.0000,302.88,2.92
2174.0,0.0789,86.9530,0.0954,2000.0000,302.87,2.92
2175.0,0.0789,86.9771,0.0955,2000.0000,302.87,2.92
2176.0,0.0789,87.0013,0.0955,2000.0000,302.86,2.92
2177.0,0.0790,87.0254,0.0956,2000.0000,302.86,2.92
2178.0,0.0790,87.0496,0.0956,2000.0000,302.85,2.92
2179.0,0.0790,87.0737,0.0957,2000.0000,302.85,2.92
2180.0,0.0790,87.0979,0.0957,2000.0000,302.84,2.92
2181.0,0.0791,87.1221,0.0958,2000.0000,302.84,2.92
2182.0,0.0791,87.1462,0.0958,2000.0000,302.83,2.92
2183.0,0.0791,87.1704,0.0959,2000.0000,302.83,2.92
2184.0,0.0791,87.1946,0.0959,2000.0000,302.82,2.92
2185.0,0.0791,87.2188,0.0959,2000.0000,302.82,2.92
2186.0,0.0792,87.2430,0.0960,2000.0000,302.81,2.92
2187.0,0.0792,87.2672,0.0960,2000.0000,302.81,2.92
2188.0,0.0792,87.2915,0.0961,2000.0000,302.80,2.92
2189.0,0.0792,87.3157,0.0961,2000.0000,302.80,2.92
2190.0,0.0793,87.3399,0.0962,2000.0000,302.79,2.92
2191.0,0.0793,87.3641,0.0962,2000.0000,302.79,2.92
2192.0,0.0793,87.3884,0.0963,2000.0000,302.78,2.92
2193.0,0.0793,87.4126,0.0963,2000.0000,302.78,2.92
2194.0,0.0793,87.4369,0.0964,2000.0000,302.77,2.92
2195.0,0.0794,87.4612,0.0964,2000.0000,302.77,2.92
2196.0,0.0794,87.4854,0.0965,2000.0000,302.76,2.92
2197.0,0.0794,87.5097,0.0965,2000.0000,302.76,2.92
2198.0,0.0794,87.5340,0.0966,2000.0000,302.76,2.92
2199.0,0.0795,87.5583,0.0966,2000.0000,302.75,2.92
2200.0,0.0795,87.5826,0.0967,2000.0000,302.75,2.92
2201.0,0.0795,87.6069,0.0967,2000.0000,302.74,2.92
2202.0,0.0795,87.6312,0.0968,2000.0000,302.74,2.92
2203.0,0.0795,87.6555,0.0968,2000.0000,302.73,2.92
2204.0,0.0796,87.6799,0.0969,2000.0000,302.73,2.92
2205.0,0.0796,87.7042,0.0969,2000.0000,302.72,2.92
2206.0,0.0796,87.7286,0.0970,2000.0000,302.72,2.92
2207.0,0.0796,87.7529,0.0970,2000.0000,302.71,2.92
2208.0,0.0797,87.7773,0.0971,2000.0000,302.71,2.92
2209.0,0.0797,87.8016,0.0971,2000.0000,302.70,2.92
2210.0,0.0797,87.8260,0.0972,2000.0000,302.70,2.92
2211.0,0.0797,87.8504,0.0972,2000.0000,302.69,2.92
2212.0,0.0797,87.8747,0.0973,2000.0000,302.69,2.92
2213.0,0.0798,87.8991,0.0973,2000.0000,302.68,2.92
2214.0,0.0798,87.9235,0.0974,2000.0000,302.68,2.92
2215.0,0.0798,87.9479,0.0974,2000.0000,302.67,2.92
2216.0,0.0798,87.9723,0.0975,2000.0000,302.67,2.92
2217.0,0.0799,87.9967,0.0975,2000.0000,302.66,2.92
2218.0,0.0799,88.0212,0.0976,2000.0000,302.66,2.92
2219.0,0.0799,88.0456,0.0976,2000.0000,302.65,2.92
2220.0,0.0799,88.0700,0.0977,2000.0000,302.65,2.92
2221.0,0.0799,88.0945,0.0977,2000.0000,302.64,2.92
2222.0,0.0800,88.1189,0.0978,2000.0000,302.64,2.91
2223.0,0.0800,88.1434,0.0978,2000.0000,302.63,2.91
2224.0,0.0800,88.1678,0.0979,2000.0000,302.63,2.91
2225.0,0.0800,88.1923,0.0979,2000.0000,302.62,2.91
2226.0,0.0801,88.2168,0.0980,2000.0000,302.62,2.91
2227.0,0.0801,88.2413,0.0980,2000.0000,302.61,2.91
2228.0,0.0801,88.2658,0.0981,2000.0000,302.61,2.91
2229.0,0.0801,88.2903,0.0981,2000.0000,302.60,2.91
2230.0,0.0801,88.3148,0.0981,2000.0000,302.60,2.91
2231.0,0.0802,88.3393,0.0982,2000.0000,302.59,2.91
2232.0,0.0802,88.3638,0.0982,2000.0000,302.59,2.91
2233.0,0.0802,88.3883,0.0983,2000.0000,302.58,2.91
2234.0,0.0802,88.4128,0.0983,2000.0000,302.58,2.91
2235.0,0.0803,88.4374,0.0984,2000.0000,302.57,2.91
2236.0,0.0803,88.4619,0.0984,2000.0000,302.57,2.91
2237.0,0.0803,88.4865,0.0985,2000.0000,302.56,2.91
2238.0,0.0803,88.5110,0.0985,2000.0000,302.56,2.91
2239.0,0.0803,88.5356,0.0986,2000.0000,302.55,2.91
2240.0,0.0804,88.5602,0.0986,2000.0000,302.55,2.91
2241.0,0.0804,88.5847,0.0987,2000.0000,302.54,2.91
2242.0,0.0804,88.6093,0.0987,2000.0000,302.54,2.91
2243.0,0.0804,88.6339,0.0988,2000.0000,302.53,2.91
2244.0,0.0805,88.6585,0.0988,2000.0000,302.53,2.91
2245.0,0.0805,88.6831,0.0989,2000.0000,302.52,2.91
2246.0,0.0805,88.7077,0.0989,2000.0000,302.52,2.91
2247.0,0.0805,88.7324,0.0990,2000.0000,302.51,2.91
2248.0,0.0805,88.7570,0.0990,2000.0000,302.51,2.91
2249.0,0.0806,88.7816,0.0991,2000.0000,302.50,2.91
2250.0,0.0806,88.8063,0.0991,2000.0000,302.50,2.91
2251.0,0.0806,88.8309,0.0992,2000.0000,302.49,2.91
2252.0,0.0806,88.8556,0.0992,2000.0000,302.49,2.91
2253.0,0.0807,88.8802,0.0993,2000.0000,302.48,2.91
2254.0,0.0807,88.9049,0.0993,2000.0000,302.48,2.91
2255.0,0.0807,88.9296,0.0994,2000.0000,302.47,2.91
2256.0,0.0807,88.9542,0.0994,2000.0000,302.47,2.91
2257.0,0.0807,88.9789,0.0995,2000.0000,302.46,2.91
2258.0,0.0808,89.0036,0.0995,2000.0000,302.46,2.91
2259.0,0.0808,89.0283,0.0996,2000.0000,302.45,2.91
2260.0,0.0808,89.0530,0.0996,2000.0000,302.45,2.91
2261.0,0.0808,89.0777,0.0997,2000.0000,302.44,2.91
2262.0,0.0809,89.1025,0.0997,2000.0000,302.44,2.91
2263.0,0.0809,89.1272,0.0998,2000.0000,302.43,2.91
2264.0,0.0809,89.1519,0.0998,2000.0000,302.43,2.91
2265.0,0.0809,89.1767,0.0999,2000.0000,302.42,2.91
2266.0,0.0809,89.2014,0.0999,2000.0000,302.42,2.91
2267.0,0.0810,89.2262,0.1000,2000.0000,302.41,2.91
2268.0,0.0810,89.2509,0.1000,2000.0000,302.41,2.91
2269.0,0.0810,89.2757,0.1001,2000.0000,302.40,2.91
2270.0,0.0810,89.3005,0.1001,2000.0000,302.40,2.91
2271.0,0.0811,89.3253,0.1002,2000.0000,302.39,2.91
2272.0,0.0811,89.3501,0.1002,2000.0000,302.39,2.91
2273.0,0.0811,89.3749,0.1003,2000.0000,302.38,2.91
2274.0,0.0811,89.3997,0.1003,2000.0000,302.38,2.91
2275.0,0.0811,89.4245,0.1004,2000.0000,302.37,2.91
2276.0,0.0812,89.4493,0.1004,2000.0000,302.37,2.91
2277.0,0.0812,89.4741,0.1005,2000.0000,302.36,2.91
2278.0,0.0812,89.4990,0.1005,2000.0000,302.36,2.91
2279.0,0.0812,89.5238,0.1006,2000.0000,302.35,2.91
2280.0,0.0813,89.5486,0.1006,2000.0000,302.35,2.91
2281.0,0.0813,89.5735,0.1007,2000.0000,302.34,2.91
2282.0,0.0813,89.5983,0.1007,2000.0000,302.33,2.91
2283.0,0.0813,89.6232,0.1008,2000.0000,302.33,2.91
2284.0,0.0814,89.6481,0.1008,2000.0000,302.32,2.91
2285.0,0.0814,89.6730,0.1009,2000.0000,302.32,2.91
2286.0,0.0814,89.6979,0.1009,2000.0000,302.31,2.91
2287.0,0.0814,89.7227,0.1010,2000.0000,302.31,2.91
2288.0,0.0814,89.7477,0.1010,2000.0000,302.30,2.91
2289.0,0.0815,89.7726,0.1011,2000.0000,302.30,2.91
2290.0,0.0815,89.7975,0.1011,2000.0000,302.29,2.91
2291.0,0.0815,89.8224,0.1012,2000.0000,302.29,2.91
2292.0,0.0815,89.8473,0.1012,2000.0000,302.28,2.91
2293.0,0.0816,89.8723,0.1013,2000.0000,302.28,2.91
2294.0,0.0816,89.8972,0.1013,2000.0000,302.27,2.91
2295.0,0.0816,89.9222,0.1014,2000.0000,302.27,2.91
2296.0,0.0816,89.9471,0.1014,2000.0000,302.26,2.91
2297.0,0.0816,89.9721,0.1015,2000.0000,302.26,2.91
2298.0,0.0817,89.9970,0.1015,2000.0000,302.25,2.91
2299.0,0.0817,90.0220,0.1016,2000.0000,302.25,2.91
2300.0,0.0817,90.0470,0.1016,2000.0000,302.24,2.91
2301.0,0.0817,90.0720,0.1017,2000.0000,302.24,2.91
2302.0,0.0818,90.0970,0.1017,2000.0000,302.23,2.91
2303.0,0.0818,90.1220,0.1018,2000.0000,302.23,2.91
2304.0,0.0818,90.1470,0.1018,2000.0000,302.22,2.91
2305.0,0.0818,90.1720,0.1019,2000.0000,302.22,2.90
2306.0,0.0819,90.1971,0.1019,2000.0000,302.21,2.90
2307.0,0.0819,90.2221,0.1020,2000.0000,302.21,2.90
2308.0,0.0819,90.2471,0.1020,2000.0000,302.20,2.90
2309.0,0.0819,90.2722,0.1021,2000.0000,302.19,2.90
2310.0,0.0819,90.2972,0.1021,2000.0000,302.19,2.90
2311.0,0.0820,90.3223,0.1022,2000.0000,302.18,2.90
2312.0,0.0820,90.3474,0.1022,2000.0000,302.18,2.90
2313.0,0.0820,90.3724,0.1023,2000.0000,302.17,2.90
2314.0,0.0820,90.3975,0.1023,2000.0000,302.17,2.90
2315.0,0.0821,90.4226,0.1024,2000.0000,302.16,2.90
2316.0,0.0821,90.4477,0.1024,2000.0000,302.16,2.90
2317.0,0.0821,90.4728,0.1025,2000.0000,302.15,2.90
2318.0,0.0821,90.4979,0.1025,2000.0000,302.15,2.90
2319.0,0.0821,90.5230,0.1026,2000.0000,302.14,2.90
2320.0,0.0822,90.5481,0.1026,2000.0000,302.14,2.90
2321.0,0.0822,90.5733,0.1027,2000.0000,302.13,2.90
2322.0,0.0822,90.5984,0.1027,2000.0000,302.13,2.90
2323.0,0.0822,90.6236,0.1028,2000.0000,302.12,2.90
2324.0,0.0823,90.6487,0.1028,2000.0000,302.12,2.90
2325.0,0.0823,90.6739,0.1029,2000.0000,302.11,2.90
2326.0,0.0823,90.6990,0.1029,2000.0000,302.11,2.90
2327.0,0.0823,90.7242,0.1030,2000.0000,302.10,2.90
2328.0,0.0824,90.7494,0.1030,2000.0000,302.09,2.90
2329.0,0.0824,90.7746,0.1031,2000.0000,302.09,2.90
2330.0,0.0824,90.7998,0.1031,2000.0000,302.08,2.90
2331.0,0.0824,90.8250,0.1032,2000.0000,302.08,2.90
2332.0,0.0824,90.8502,0.1032,2000.0000,302.07,2.90
2333.0,0.0825,90.8754,0.1033,2000.0000,302.07,2.90
2334.0,0.0825,90.9006,0.1033,2000.0000,302.06,2.90
2335.0,0.0825,90.9258,0.1034,2000.0000,302.06,2.90
2336.0,0.0825,90.9511,0.1034,2000.0000,302.05,2.90
