Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
2167.0    ,0.6656      ,8.8182        ,0.0000      ,1102.2704   ,303.43      ,3.91  
2168.0    ,0.6659      ,8.8141        ,0.0000      ,1102.5482   ,303.43      ,3.91  
2169.0    ,0.6663      ,8.8100        ,0.0000      ,1102.8260   ,303.43      ,3.92  
2170.0    ,0.6666      ,8.8059        ,0.0000      ,1103.1038   ,303.44      ,3.92  
2171.0    ,0.6669      ,8.8018        ,0.0000      ,1103.3816   ,303.44      ,3.92  
2172.0    ,0.6673      ,8.7978        ,0.0000      ,1103.6594   ,303.44      ,3.92  
2173.0    ,0.6676      ,8.7937        ,0.0000      ,1103.9372   ,303.44      ,3.92  
2174.0    ,0.6679      ,8.7896        ,0.0000      ,1104.2150   ,303.44      ,3.92  
2175.0    ,0.6683      ,8.7856        ,0.0000      ,1104.4928   ,303.44      ,3.92  
2176.0    ,0.6686      ,8.7815        ,0.0000      ,1104.7706   ,303.44      ,3.92  
2177.0    ,0.6690      ,8.7774        ,0.0000      ,1105.0484   ,303.44      ,3.92  
2178.0    ,0.6693      ,8.7734        ,0.0000      ,1105.3262   ,303.45      ,3.92  
2179.0    ,0.6696      ,8.7693        ,0.0000      ,1105.6040   ,303.45      ,3.92  
2180.0    ,0.6700      ,8.7653        ,0.0000      ,1105.8818   ,303.45      ,3.92  
2181.0    ,0.6703      ,8.7612        ,0.0000      ,1106.1596   ,303.45      ,3.92  
2182.0    ,0.6706      ,8.7572        ,0.0000      ,1106.4374   ,303.45      ,3.92  
2183.0    ,0.6710      ,8.7531        ,0.0000      ,1106.7152   ,303.45      ,3.92  
2184.0    ,0.6713      ,8.7491        ,0.0000      ,1106.9930   ,303.45      ,3.92  
2185.0    ,0.6717      ,8.7451        ,0.0000      ,1107.2708   ,303.45      ,3.92  
2186.0    ,0.6720      ,8.7410        ,0.0000      ,1107.5486   ,303.46      ,3.92  
2187.0    ,0.6723      ,8.7370        ,0.0000      ,1107.8264   ,303.46      ,3.92  
2188.0    ,0.6727      ,8.7330        ,0.0000      ,1108.1042   ,303.46      ,3.92  
2189.0    ,0.6730      ,8.7290        ,0.0000      ,1108.3820   ,303.46      ,3.92  
2190.0    ,0.6733      ,8.7250        ,0.0000      ,1108.6598   ,303.46      ,3.92  
2191.0    ,0.6737      ,8.7209        ,0.0000      ,1108.9376   ,303.46      ,3.92  
2192.0    ,0.6740      ,8.7169        ,0.0000      ,1109.2154   ,303.46      ,3.92  
2193.0    ,0.6743      ,8.7129        ,0.0000      ,1109.4932   ,303.46      ,3.92  
2194.0    ,0.6747      ,8.7089        ,0.0000      ,1109.7710   ,303.47      ,3.92  
2195.0    ,0.6750      ,8.7049        ,0.0000      ,1110.0488   ,303.47      ,3.92  
2196.0    ,0.6754      ,8.7009        ,0.0000      ,1110.3266   ,303.47      ,3.92  
2197.0    ,0.6757      ,8.6969        ,0.0000      ,1110.6044   ,303.47      ,3.92  
2198.0    ,0.6760      ,8.6929        ,0.0000      ,1110.8822   ,303.47      ,3.92  
2199.0    ,0.6764      ,8.6890        ,0.0000      ,1111.1600   ,303.47      ,3.92  
2200.0    ,0.6767      ,8.6850        ,0.0000      ,1111.4378   ,303.47      ,3.92  
2201.0    ,0.6771      ,8.6810        ,0.0000      ,1111.7156   ,303.47      ,3.92  
2202.0    ,0.6774      ,8.6770        ,0.0000      ,1111.9934   ,303.48      ,3.92  
2203.0    ,0.6777      ,8.6730        ,0.0000      ,1112.2712   ,303.48      ,3.92  
2204.0    ,0.6781      ,8.6691        ,0.0000      ,1112.5490   ,303.48      ,3.92  
2205.0    ,0.6784      ,8.6651        ,0.0000      ,1112.8268   ,303.48      ,3.92  
2206.0    ,0.6787      ,8.6611        ,0.0000      ,1113.1046   ,303.48      ,3.92  
2207.0    ,0.6791      ,8.6572        ,0.0000      ,1113.3824   ,303.48      ,3.92  
2208.0    ,0.6794      ,8.6532        ,0.0000      ,1113.6602   ,303.48      ,3.92  
2209.0    ,0.6798      ,8.6492        ,0.0000      ,1113.9380   ,303.48      ,3.92  
2210.0    ,0.6801      ,8.6453        ,0.0000      ,1114.2158   ,303.49      ,3.92  
2211.0    ,0.6804      ,8.6413        ,0.0000      ,1114.4936   ,303.49      ,3.92  
2212.0    ,0.6808      ,8.6374        ,0.0000      ,1114.7714   ,303.49      ,3.92  
2213.0    ,0.6811      ,8.6335        ,0.0000      ,1115.0492   ,303.49      ,3.92  
2214.0    ,0.6815      ,8.6295        ,0.0000      ,1115.3270   ,303.49      ,3.92  
2215.0    ,0.6818      ,8.6256        ,0.0000      ,1115.6048   ,303.49      ,3.92  
2216.0    ,0.6821      ,8.6216        ,0.0000      ,1115.8826   ,303.49      ,3.92  
2217.0    ,0.6825      ,8.6177        ,0.0000      ,1116.1604   ,303.49      ,3.92  
2218.0    ,0.6828      ,8.6138        ,0.0000      ,1116.4382   ,303.50      ,3.92  
2219.0    ,0.6832      ,8.6099        ,0.0000      ,1116.7160   ,303.50      ,3.93  
2220.0    ,0.6835      ,8.6059        ,0.0000      ,1116.9938   ,303.50      ,3.93  
2221.0    ,0.6838      ,8.6020        ,0.0000      ,1117.2716   ,303.50      ,3.93  
2222.0    ,0.6842      ,8.5981        ,0.0000      ,1117.5494   ,303.50      ,3.93  
2223.0    ,0.6845      ,8.5942        ,0.0000      ,1117.8272   ,303.50      ,3.93  
2224.0    ,0.6849      ,8.5903        ,0.0000      ,1118.1050   ,303.50      ,3.93  
2225.0    ,0.6852      ,8.5864        ,0.0000      ,1118.3828   ,303.50      ,3.93  
2226.0    ,0.6855      ,8.5825        ,0.0000      ,1118.6606   ,303.51      ,3.93  
2227.0    ,0.6859      ,8.5786        ,0.0000      ,1118.9384   ,303.51      ,3.93  
2228.0    ,0.6862      ,8.5747        ,0.0000      ,1119.2162   ,303.51      ,3.93  
2229.0    ,0.6866      ,8.5708        ,0.0000      ,1119.4940   ,303.51      ,3.93  
2230.0    ,0.6869      ,8.5669        ,0.0000      ,1119.7718   ,303.51      ,3.93  
2231.0    ,0.6872      ,8.5630        ,0.0000      ,1120.0496   ,303.51      ,3.93  
2232.0    ,0.6876      ,8.5591        ,0.0000      ,1120.3274   ,303.51      ,3.93  
2233.0    ,0.6879      ,8.5552        ,0.0000      ,1120.6052   ,303.51      ,3.93  
2234.0    ,0.6883      ,8.5514        ,0.0000      ,1120.8830   ,303.52      ,3.93  
2235.0    ,0.6886      ,8.5475        ,0.0000      ,1121.1608   ,303.52      ,3.93  
2236.0    ,0.6889      ,8.5436        ,0.0000      ,1121.4386   ,303.52      ,3.93  
2237.0    ,0.6893      ,8.5397        ,0.0000      ,1121.7164   ,303.52      ,3.93  
2238.0    ,0.6896      ,8.5359        ,0.0000      ,1121.9942   ,303.52      ,3.93  
2239.0    ,0.6900      ,8.5320        ,0.0000      ,1122.2720   ,303.52      ,3.93  
2240.0    ,0.6903      ,8.5281        ,0.0000      ,1122.5498   ,303.52      ,3.93  
2241.0    ,0.6907      ,8.5243        ,0.0000      ,1122.8276   ,303.52      ,3.93  
2242.0    ,0.6910      ,8.5204        ,0.0000      ,1123.1054   ,303.53      ,3.93  
2243.0    ,0.6913      ,8.5166        ,0.0000      ,1123.3832   ,303.53      ,3.93  
2244.0    ,0.6917      ,8.5127        ,0.0000      ,1123.6610   ,303.53      ,3.93  
2245.0    ,0.6920      ,8.5089        ,0.0000      ,1123.9388   ,303.53      ,3.93  
2246.0    ,0.6924      ,8.5050        ,0.0000      ,1124.2166   ,303.53      ,3.93  
2247.0    ,0.6927      ,8.5012        ,0.0000      ,1124.4944   ,303.53      ,3.93  
2248.0    ,0.6930      ,8.4974        ,0.0000      ,1124.7722   ,303.53      ,3.93  
2249.0    ,0.6934      ,8.4935        ,0.0000      ,1125.0500   ,303.53      ,3.93  
2250.0    ,0.6937      ,8.4897        ,0.0000      ,1125.3278   ,303.54      ,3.93  
2251.0    ,0.6941      ,8.4859        ,0.0000      ,1125.6056   ,303.54      ,3.93  
2252.0    ,0.6944      ,8.4821        ,0.0000      ,1125.8834   ,303.54      ,3.93  
2253.0    ,0.6948      ,8.4782        ,0.0000      ,1126.1612   ,303.54      ,3.93  
2254.0    ,0.6951      ,8.4744        ,0.0000      ,1126.4390   ,303.54      ,3.93  
2255.0    ,0.6954      ,8.4706        ,0.0000      ,1126.7168   ,303.54      ,3.93  
2256.0    ,0.6958      ,8.4668        ,0.0000      ,1126.9946   ,303.54      ,3.93  
2257.0    ,0.6961      ,8.4630        ,0.0000      ,1127.2724   ,303.54      ,3.93  
2258.0    ,0.6965      ,8.4592        ,0.0000      ,1127.5502   ,303.55      ,3.93  
2259.0    ,0.6968      ,8.4554        ,0.0000      ,1127.8280   ,303.55      ,3.93  
2260.0    ,0.6972      ,8.4516        ,0.0000      ,1128.1058   ,303.55      ,3.93  
2261.0    ,0.6975      ,8.4478        ,0.0000      ,1128.3836   ,303.55      ,3.93  
2262.0    ,0.6978      ,8.4440        ,0.0000      ,1128.6614   ,303.55      ,3.93  
2263.0    ,0.6982      ,8.4402        ,0.0000      ,1128.9392   ,303.55      ,3.93  
2264.0    ,0.6985      ,8.4364        ,0.0000      ,1129.2170   ,303.55      ,3.93  
2265.0    ,0.6989      ,8.4326        ,0.0000      ,1129.4948   ,303.55      ,3.93  
2266.0    ,0.6992      ,8.4288        ,0.0000      ,1129.7726   ,303.56      ,3.93  
2267.0    ,0.6996      ,8.4250        ,0.0000      ,1130.0504   ,303.56      ,3.93  
2268.0    ,0.6999      ,8.4213        ,0.0000      ,1130.3282   ,303.56      ,3.93  
2269.0    ,0.7003      ,8.4175        ,0.0000      ,1130.6060   ,303.56      ,3.93  
2270.0    ,0.7006      ,8.4137        ,0.0000      ,1130.8838   ,303.56      ,3.94  
2271.0    ,0.7009      ,8.4100        ,0.0000      ,1131.1616   ,303.56      ,3.94  
2272.0    ,0.7013      ,8.4062        ,0.0000      ,1131.4394   ,303.56      ,3.94  
2273.0    ,0.7016      ,8.4024        ,0.0000      ,1131.7172   ,303.56      ,3.94  
2274.0    ,0.7020      ,8.3987        ,0.0000      ,1131.9950   ,303.57      ,3.94  
2275.0    ,0.7023      ,8.3949        ,0.0000      ,1132.2728   ,303.57      ,3.94  
2276.0    ,0.7027      ,8.3912        ,0.0000      ,1132.5506   ,303.57      ,3.94  
2277.0    ,0.7030      ,8.3874        ,0.0000      ,1132.8284   ,303.57      ,3.94  
2278.0    ,0.7034      ,8.3837        ,0.0000      ,1133.1062   ,303.57      ,3.94  
2279.0    ,0.7037      ,8.3799        ,0.0000      ,1133.3840   ,303.57      ,3.94  
2280.0    ,0.7040      ,8.3762        ,0.0000      ,1133.6618   ,303.57      ,3.94  
2281.0    ,0.7044      ,8.3724        ,0.0000      ,1133.9396   ,303.57      ,3.94  
2282.0    ,0.7047      ,8.3687        ,0.0000      ,1134.2174   ,303.57      ,3.94  
2283.0    ,0.7051      ,8.3650        ,0.0000      ,1134.4952   ,303.58      ,3.94  
2284.0    ,0.7054      ,8.3613        ,0.0000      ,1134.7730   ,303.58      ,3.94  
2285.0    ,0.7058      ,8.3575        ,0.0000      ,1135.0508   ,303.58      ,3.94  
2286.0    ,0.7061      ,8.3538        ,0.0000      ,1135.3286   ,303.58      ,3.94  
2287.0    ,0.7065      ,8.3501        ,0.0000      ,1135.6064   ,303.58      ,3.94  
2288.0    ,0.7068      ,8.3464        ,0.0000      ,1135.8842   ,303.58      ,3.94  
2289.0    ,0.7072      ,8.3426        ,0.0000      ,1136.1620   ,303.58      ,3.94  
2290.0    ,0.7075      ,8.3389        ,0.0000      ,1136.4398   ,303.58      ,3.94  
2291.0    ,0.7078      ,8.3352        ,0.0000      ,1136.7176   ,303.59      ,3.94  
2292.0    ,0.7082      ,8.3315        ,0.0000      ,1136.9954   ,303.59      ,3.94  
2293.0    ,0.7085      ,8.3278        ,0.0000      ,1137.2732   ,303.59      ,3.94  
2294.0    ,0.7089      ,8.3241        ,0.0000      ,1137.5510   ,303.59      ,3.94  
2295.0    ,0.7092      ,8.3204        ,0.0000      ,1137.8288   ,303.59      ,3.94  
2296.0    ,0.7096      ,8.3167        ,0.0000      ,1138.1066   ,303.59      ,3.94  
2297.0    ,0.7099      ,8.3130        ,0.0000      ,1138.3844   ,303.59      ,3.94  
2298.0    ,0.7103      ,8.3093        ,0.0000      ,1138.6622   ,303.59      ,3.94  
2299.0    ,0.7106      ,8.3057        ,0.0000      ,1138.9400   ,303.60      ,3.94  
2300.0    ,0.7110      ,8.3020        ,0.0000      ,1139.2178   ,303.60      ,3.94  
2301.0    ,0.7113      ,8.2983        ,0.0000      ,1139.4956   ,303.60      ,3.94  
2302.0    ,0.7117      ,8.2946        ,0.0000      ,1139.7734   ,303.60      ,3.94  
2303.0    ,0.7120      ,8.2909        ,0.0000      ,1140.0512   ,303.60      ,3.94  
2304.0    ,0.7123      ,8.2873        ,0.0000      ,1140.3290   ,303.60      ,3.94  
2305.0    ,0.7127      ,8.2836        ,0.0000      ,1140.6068   ,303.60      ,3.94  
2306.0    ,0.7130      ,8.2799        ,0.0000      ,1140.8846   ,303.60      ,3.94  
2307.0    ,0.7134      ,8.2763        ,0.0000      ,1141.1624   ,303.61      ,3.94  
2308.0    ,0.7137      ,8.2726        ,0.0000      ,1141.4402   ,303.61      ,3.94  
2309.0    ,0.7141      ,8.2690        ,0.0000      ,1141.7180   ,303.61      ,3.94  
2310.0    ,0.7144      ,8.2653        ,0.0000      ,1141.9958   ,303.61      ,3.94  
2311.0    ,0.7148      ,8.2617        ,0.0000      ,1142.2736   ,303.61      ,3.94  
2312.0    ,0.7151      ,8.2580        ,0.0000      ,1142.5514   ,303.61      ,3.94  
2313.0    ,0.7155      ,8.2544        ,0.0000      ,1142.8292   ,303.61      ,3.94  
2314.0    ,0.7158      ,8.2507        ,0.0000      ,1143.1070   ,303.61      ,3.94  
2315.0    ,0.7162      ,8.2471        ,0.0000      ,1143.3848   ,303.61      ,3.94  
2316.0    ,0.7165      ,8.2434        ,0.0000      ,1143.6626   ,303.62      ,3.94  
2317.0    ,0.7169      ,8.2398        ,0.0000      ,1143.9404   ,303.62      ,3.94  
2318.0    ,0.7172      ,8.2362        ,0.0000      ,1144.2182   ,303.62      ,3.94  
2319.0    ,0.7176      ,8.2325        ,0.0000      ,1144.4960   ,303.62      ,3.94  
2320.0    ,0.7179      ,8.2289        ,0.0000      ,1144.7738   ,303.62      ,3.94  
2321.0    ,0.7183      ,8.2253        ,0.0000      ,1145.0516   ,303.62      ,3.94  
2322.0    ,0.7186      ,8.2217        ,0.0000      ,1145.3294   ,303.62      ,3.95  
2323.0    ,0.7190      ,8.2181        ,0.0000      ,1145.6072   ,303.62      ,3.95  
2324.0    ,0.7193      ,8.2144        ,0.0000      ,1145.8850   ,303.63      ,3.95  
2325.0    ,0.7197      ,8.2108        ,0.0000      ,1146.1628   ,303.63      ,3.95  
2326.0    ,0.7200      ,8.2072        ,0.0000      ,1146.4406   ,303.63      ,3.95  
2327.0    ,0.7204      ,8.2036        ,0.0000      ,1146.7184   ,303.63      ,3.95  
2328.0    ,0.7207      ,8.2000        ,0.0000      ,1146.9962   ,303.63      ,3.95  
2329.0    ,0.7211      ,8.1964        ,0.0000      ,1147.2740   ,303.63      ,3.95  
2330.0    ,0.7214      ,8.1928        ,0.0000      ,1147.5518   ,303.63      ,3.95  
2331.0    ,0.7217      ,8.1892        ,0.0000      ,1147.8296   ,303.63      ,3.95  
2332.0    ,0.7221      ,8.1856        ,0.0000      ,1148.1074   ,303.64      ,3.95  
2333.0    ,0.7224      ,8.1820        ,0.0000      ,1148.3852   ,303.64      ,3.95  
2334.0    ,0.7228      ,8.1785        ,0.0000      ,1148.6630   ,303.64      ,3.95  
2335.0    ,0.7231      ,8.1749        ,0.0000      ,1148.9408   ,303.64      ,3.95  
2336.0    ,0.7235      ,8.1713        ,0.0000      ,1149.2186   ,303.64      ,3.95  
2337.0    ,0.7238      ,8.1677        ,0.0000      ,1149.4964   ,303.64      ,3.95  
2338.0    ,0.7242      ,8.1641        ,0.0000      ,1149.7742   ,303.64      ,3.95  
2339.0    ,0.7245      ,8.1606        ,0.0000      ,1150.0520   ,303.64      ,3.95  
2340.0    ,0.7249      ,8.1570        ,0.0000      ,1150.3298   ,303.64      ,3.95  
2341.0    ,0.7252      ,8.1534        ,0.0000      ,1150.6076   ,303.65      ,3.95  
2342.0    ,0.7256      ,8.1499        ,0.0000      ,1150.8854   ,303.65      ,3.95  
2343.0    ,0.7259      ,8.1463        ,0.0000      ,1151.1632   ,303.65      ,3.95  
2344.0    ,0.7263      ,8.1427        ,0.0000      ,1151.4410   ,303.65      ,3.95  
2345.0    ,0.7266      ,8.1392        ,0.0000      ,1151.7188   ,303.65      ,3.95  
2346.0    ,0.7270      ,8.1356        ,0.0000      ,1151.9966   ,303.65      ,3.95  
2347.0    ,0.7273      ,8.1321        ,0.0000      ,1152.2744   ,303.65      ,3.95  
2348.0    ,0.7277      ,8.1285        ,0.0000      ,1152.5522   ,303.65      ,3.95  
2349.0    ,0.7281      ,8.1250        ,0.0000      ,1152.8300   ,303.66      ,3.95  
2350.0    ,0.7284      ,8.1214        ,0.0000      ,1153.1078   ,303.66      ,3.95  
2351.0    ,0.7288      ,8.1179        ,0.0000      ,1153.3856   ,303.66      ,3.95  
2352.0    ,0.7291      ,8.1144        ,0.0000      ,1153.6634   ,303.66      ,3.95  
2353.0    ,0.7295      ,8.1108        ,0.0000      ,1153.9412   ,303.66      ,3.95  
2354.0    ,0.7298      ,8.1073        ,0.0000      ,1154.2190   ,303.66      ,3.95  
2355.0    ,0.7302      ,8.1038        ,0.0000      ,1154.4968   ,303.66      ,3.95  
2356.0    ,0.7305      ,8.1002        ,0.0000      ,1154.7746   ,303.66      ,3.95  
2357.0    ,0.7309      ,8.0967        ,0.0000      ,1155.0524   ,303.67      ,3.95  
2358.0    ,0.7312      ,8.0932        ,0.0000      ,1155.3302   ,303.67      ,3.95  
2359.0    ,0.7316      ,8.0897        ,0.0000      ,1155.6080   ,303.67      ,3.95  
2360.0    ,0.7319      ,8.0862        ,0.0000      ,1155.8858   ,303.67      ,3.95  
2361.0    ,0.7323      ,8.0827        ,0.0000      ,1156.1636   ,303.67      ,3.95  
2362.0    ,0.7326      ,8.0791        ,0.0000      ,1156.4414   ,303.67      ,3.95  
2363.0    ,0.7330      ,8.0756        ,0.0000      ,1156.7192   ,303.67      ,3.95  
2364.0    ,0.7333      ,8.0721        ,0.0000      ,1156.9970   ,303.67      ,3.95  
2365.0    ,0.7337      ,8.0686        ,0.0000      ,1157.2748   ,303.67      ,3.95  
2366.0    ,0.7340      ,8.0651        ,0.0000      ,1157.5526   ,303.68      ,3.95  
2367.0    ,0.7344      ,8.0616        ,0.0000      ,1157.8304   ,303.68      ,3.95  
2368.0    ,0.7347      ,8.0581        ,0.0000      ,1158.1082   ,303.68      ,3.95  
2369.0    ,0.7351      ,8.0547        ,0.0000      ,1158.3860   ,303.68      ,3.95  
2370.0    ,0.7354      ,8.0512        ,0.0000      ,1158.6638   ,303.68      ,3.95  
2371.0    ,0.7358      ,8.0477        ,0.0000      ,1158.9416   ,303.68      ,3.95  
2372.0    ,0.7361      ,8.0442        ,0.0000      ,1159.2194   ,303.68      ,3.95  
2373.0    ,0.7365      ,8.0407        ,0.0000      ,1159.4972   ,303.68      ,3.95  
2374.0    ,0.7368      ,8.0372        ,0.0000      ,1159.7750   ,303.69      ,3.95  
2375.0    ,0.7372      ,8.0338        ,0.0000      ,1160.0528   ,303.69      ,3.96  
2376.0    ,0.7376      ,8.0303        ,0.0000      ,1160.3306   ,303.69      ,3.96  
2377.0    ,0.7379      ,8.0268        ,0.0000      ,1160.6084   ,303.69      ,3.96  
2378.0    ,0.7383      ,8.0234        ,0.0000      ,1160.8862   ,303.69      ,3.96  
2379.0    ,0.7386      ,8.0199        ,0.0000      ,1161.1640   ,303.69      ,3.96  
2380.0    ,0.7390      ,8.0164        ,0.0000      ,1161.4418   ,303.69      ,3.96  
2381.0    ,0.7393      ,8.0130        ,0.0000      ,1161.7196   ,303.69      ,3.96  
2382.0    ,0.7397      ,8.0095        ,0.0000      ,1161.9974   ,303.69      ,3.96  
2383.0    ,0.7400      ,8.0061        ,0.0000      ,1162.2752   ,303.70      ,3.96  
2384.0    ,0.7404      ,8.0026        ,0.0000      ,1162.5530   ,303.70      ,3.96  
2385.0    ,0.7407      ,7.9992        ,0.0000      ,1162.8308   ,303.70      ,3.96  
2386.0    ,0.7411      ,7.9957        ,0.0000      ,1163.1086   ,303.70      ,3.96  
2387.0    ,0.7414      ,7.9923        ,0.0000      ,1163.3864   ,303.70      ,3.96  
2388.0    ,0.7418      ,7.9888        ,0.0000      ,1163.6642   ,303.70      ,3.96  
2389.0    ,0.7422      ,7.9854        ,0.0000      ,1163.9420   ,303.70      ,3.96  
2390.0    ,0.7425      ,7.9820        ,0.0000      ,1164.2198   ,303.70      ,3.96  
2391.0    ,0.7429      ,7.9785        ,0.0000      ,1164.4976   ,303.71      ,3.96  
2392.0    ,0.7432      ,7.9751        ,0.0000      ,1164.7754   ,303.71      ,3.96  
2393.0    ,0.7436      ,7.9717        ,0.0000      ,1165.0532   ,303.71      ,3.96  
2394.0    ,0.7439      ,7.9682        ,0.0000      ,1165.3310   ,303.71      ,3.96  
2395.0    ,0.7443      ,7.9648        ,0.0000      ,1165.6088   ,303.71      ,3.96  
2396.0    ,0.7446      ,7.9614        ,0.0000      ,1165.8866   ,303.71      ,3.96  
2397.0    ,0.7450      ,7.9580        ,0.0000      ,1166.1644   ,303.71      ,3.96  
2398.0    ,0.7453      ,7.9546        ,0.0000      ,1166.4422   ,303.71      ,3.96  
2399.0    ,0.7457      ,7.9512        ,0.0000      ,1166.7200   ,303.71      ,3.96  
2400.0    ,0.7461      ,7.9478        ,0.0000      ,1166.9978   ,303.72      ,3.96  
